id,content,date,retweets,favorites,mentions,hashtags,,,,,,,
1.25242E+18,"...He is Strong on Crime, the Border, and Second Amendment. Mike has my Complete and Total Endorsement! Turn your Ballots in now and track them, watching for dishonesty. Report to Law Enforcement.https://secure.winred.com/mikegarcia/donate �?,2020-04-20 21:02:12,9033,34926,,
1252418369170501639,https://twitter.com/realDonaldTrump/status/1252418369170501639,In light of the attack from the Invisible Enemy", as well as the need to protect the jobs of our GREAT American Citizens," I will be signing an Executive Order to temporarily suspend immigration into the United States!""",2020/4/20 21:06,90431,402111,,,,,,,
1.25244E+18,7 Devastating Revelations About Crossfire Hurricane In New Releases https://thefederalist.com/2020/04/20/7-devastating-revelations-about-crossfire-hurricane-in-new-releases/#.Xp5knP8U52J.twitter �?The greatest political scam in American history!,2020/4/20 22:14,26582,72241,,,,,,,,,
1.25244E+18,Great Alan. They are Fake News!https://twitter.com/AlanDersh/status/1237464656253308933 �?2020-04-20 22:18:19,16147,71294,,,,,,,,,,
1.25254E+18,"Watched the first 5 minutes of poorly rated Morning Psycho on MSDNC just to see if he is as “nuts�?as people are saying. He’s worse. Such hatred and contempt! I used to do his show all the time before the 2016 election, then cut him off. Wasn’t worth the effort, his mind is shot!",2020/4/21 5:19,23453,114894,,,,,,,,,
1.25255E+18,"It is amazing that I became President of the United States with such a totally corrupt and dishonest Lamestream Media going after me all day, and all night. Either I’m really good, far better than the Fake News wants to admit, or they don’t have nearly the power as once thought!",2020/4/21 5:40,61478,335099,,,,,,,,,
1.25255E+18,"I’ve had great “ratings�?my whole life, there’s nothing unusual about that for me. The White House News Conference ratings are “through the roof�?Monday Night Football, Bachelor Finale , @ nytimes) but I don’t care about that. I care about going around the Fake News to the PEOPLE!",2020/4/21 5:57,29332,146354,@nytimes,,,,,,,,
1.25256E+18,"96% Approval Rating in the Republican Party. Thank you! This must also mean that, most importantly, we are doing a good (great) job in the handling of the Pandemic.",2020/4/21 6:15,34854,212362,,,,,,,,,
1.25259E+18,We will never let the great U.S. Oil & Gas Industry down. I have instructed the Secretary of Energy and Secretary of the Treasury to formulate a plan which will make funds available so that these very important companies and jobs will be secured long into the future!,2020/4/21 8:33,32147,159509,,,,,,,,,
1.25264E+18,"I urge the Senate and House to pass the Paycheck Protection Program and Health Care Enhancement Act with additional funding for PPP, Hospitals, and Testing. After I sign this Bill, we will begin discussions on the next Legislative Initiative with fiscal relief....",2020/4/21 11:49,24826,114467,,,,,,,,,
1.25264E+18,"....to State/Local Governments for lost revenues from COVID 19, much needed Infrastructure Investments for Bridges, Tunnels, Broadband, Tax Incentives for Restaurants, Entertainment, Sports, and Payroll Tax Cuts to increase Economic Growth.",2020/4/21 11:49,13261,60301,,,,,,,,,
1.25269E+18,I will be having a White House Press Conference today at 5:30 P.M. Thank you!,2020/4/21 14:59,17481,123776,,,,,,,,,
1.2527E+18,"Great new book just out by the Former Director of Ice, Tom Homan: “Defend the Border and Save Lives: Solving Our Most Important Humanitarian and Security Crisis.�?Great guy, get your copy today!pic.twitter.com/zgaQBHoSp9",2020/4/21 15:33,14665,58854,,,,,,,,,
1.2528E+18,Harvard should give back the money now. Their whole “endowment�?system should be looked at!https://twitter.com/Yamiche/status/1252719333148692480 �?2020-04-21 22:36:31,28572,114928,,,,,,,,,,
1.25291E+18,“Economic impact of Covid-19.�?@ foxandfriends Very interesting analysis. Light at the end of the tunnel. Thank you!,2020/4/22 5:50,14116,73889,@foxandfriends,,,,,,,,
1.25292E+18,"I will be signing my Executive Order prohibiting immigration into our Country today. In the meantime, even without this order, our Southern Border, aided substantially by the 170 miles of new Border Wall & 27,000 Mexican soldiers, is very tight - including for human trafficking!",2020/4/22 6:00,35703,171111,,,,,,,,,
1.25292E+18,"Happy Birthday to the great Cindy Adams of the New York Post. Cindy is 90, but looks 39 to me. She is going strong!",2020/4/22 6:03,12774,94392,,,,,,,,,
1.25293E+18,"States are safely coming back. Our Country is starting to OPEN FOR BUSINESS again. Special care is, and always will be, given to our beloved seniors (except me!). Their lives will be better than ever...WE LOVE YOU ALL!",2020/4/22 6:53,44620,262359,,,,,,,,,
1.25293E+18,I have instructed the United States Navy to shoot down and destroy any and all Iranian gunboats if they harass our ships at sea.,2020/4/22 7:08,86736,445259,,,,,,,,,
1.25296E+18,Sleepy Joe thought this was OK. Not me!https://twitter.com/HeshmatAlavi/status/1252934810504495105 �?2020-04-22 09:01:55,24600,86364,,,,,,,,,,
1.25296E+18,"Another FALSE ad by the Do Nothing Democrats. Almost all of their ads are False or Misleading, and the Fake News loves it!https://twitter.com/Nvr4Get91101/status/1252933350693703683 �?,2020-04-22 09:14:38,16143,55348,,
1252964659960971265,https://twitter.com/realDonaldTrump/status/1252964659960971265,CDC Director was totally misquoted by Fake News @ CNN on Covid 19. He will be putting out a statement.,2020-04-22 09:17:08,25582,113073,@CNN,
1253064464053739525,https://twitter.com/realDonaldTrump/status/1253064464053739525,I will be having a White House Press Conference today at 5:45 P.M. Thank you!,2020-04-22 15:53:43,15425,119439,,
1253295028509835264,https://twitter.com/realDonaldTrump/status/1253295028509835264,. @ foxandfriends We now have many Ventilators to spare. Thank you to all!https://twitter.com/Mike_Pence/status/1253123932280041473 �?2020-04-23 07:09:54,7888,37053,@foxandfriends,
1253295683836219393,https://twitter.com/realDonaldTrump/status/1253295683836219393,Thank you to Harvard and all others!https://twitter.com/CLewandowski_/status/1253105147309445120 �?2020-04-23 07:12:30,8634,45591,,
1253296096165670914,https://twitter.com/realDonaldTrump/status/1253296096165670914,We did it once", we will quickly do it a second time!https://twitter.com/DonaldJTrumpJr/status/1253084269347561474 �?,2020/4/23 7:14,24532,126354,,,,,,,,
1.2533E+18,Please study this closely. We saved many lives with our fast action on CoronaVirus!https://twitter.com/realDonaldTrump/status/1252046878314770432 �?2020-04-23 07:16:41,24940,81874,,,,,,,,,,
1.2533E+18,Fully signed and ready to go!https://twitter.com/realDonaldTrump/status/1252418369170501639 �?2020-04-23 07:19:16,18898,87233,,,,,,,,,,
1.25334E+18,https://www.foxnews.com/politics/trump-says-thunderbirds-blue-angels-will-do-flyovers-to-honor-medical-workers �?2020-04-23 10:13:50,19032,87140,,,,,,,,,,
1.25334E+18,https://www.whitehouse.gov/briefings-statements/president-donald-j-trump-honoring-commitment-protect-american-workers-temporarily-pausing-immigration/ �?2020-04-23 10:14:25,11268,46495,,,,,,,,,,
1.25334E+18,https://www.whitehouse.gov/articles/with-excess-national-supply-exchanges-will-allow-u-s-hospitals-to-continue-meeting-ventilator-demand/ �?2020-04-23 10:14:52,8963,36148,,,,,,,,,,
1.25343E+18,I will be having a White House Press Conference today at 5:45 P.M. Thank you!,2020/4/23 15:53,13113,98545,,,,,,,,,
1.25346E+18,"Congressman Bill Johnson ( @ JohnsonLeads) is an incredible fighter for the Great State of Ohio! He’s a proud Veteran and a hard worker who Cares for our Veterans, Supports Small Business, and is Strong on the Border and Second Amendment....",2020/4/23 18:15,9071,39795,@JohnsonLeads,,,,,,,,
1.25346E+18,....Bill has my Complete and Total Endorsement! https://secure.winred.com/johnson-for-congress/donate �?2020-04-23 18:15:36,4624,18835,,,,,,,,,,
1.25346E+18,"Congressman Warren Davidson ( @ Vote_Davidson) is working very hard for the people of Ohio! He’s a strong supporter of our Military, Vets, Second Amendment, and # MAGA Agenda. Warren has my Complete and Total Endorsement!https://secure.winred.com/davidson/donate",2020/4/23 18:17,6097,23414,@Vote,#MAGA,,,,,,,
1.25346E+18,"Congressman Chris Stewart ( @ StewartforUtah) is a tremendous fighter for Utah. He served our Country in the U.S. Air Force, and has been a strong supporter of our # MAGA Agenda....",2020/4/23 18:19,7307,31426,@StewartforUtah,#MAGA,,,,,,,
1.25346E+18,"....He’s 100% pro-life, strong on # 2A and Loves our Military and Vets. Chris has my Complete and Total Endorsement!https://secure.winred.com/chrisstewart/donate �?,2020-04-23 18:19:26,5661,23144,,#2A
1253463853645606918,https://twitter.com/realDonaldTrump/status/1253463853645606918,Congressman John Curtis ( @ CurtisUT) gets things done for Utah! John fights for Small Businesses", will Lower your Taxes," and will protect your Second Amendment. He has my Complete and Total Endorsement!""",2020/4/23 18:20,8535,37353,@CurtisUT,,,,,,
1.25346E+18,"Utah Attorney General Sean Reyes ( @ SeanReyesUT) is a fighter and hard worker for the Great State of Utah. He is a big supporter of our # MAGA Agenda �?Strong on Crime, the Second Amendment, and Loves our Law Enforcement....",2020/4/23 18:21,8794,40599,@SeanReyesUT,#MAGA,,,,,,,
1.25346E+18,....My co-chair in Utah and a really great guy. Sean has my Complete and Total Endorsement!,2020/4/23 18:21,5696,28457,,,,,,,,,
1.25347E+18,"Congressman @ BradWenstrup is doing a tremendous job for the People of Ohio! He’s a proud Veteran and is Strong on the Border, Tough on Crime, the Second Amendment, and Supports Small Business. Brad has my Complete and Total Endorsement! https://secure.winred.com/usabrad/donate",2020/4/23 18:26,6557,24473,@BradWenstrup,,,,,,,,
1.25347E+18,"Congressman @ DaveJoyceOH14 is a tremendous fighter for the Great State of Ohio! He is Tough on Crime, our Border, Second Amendment, and helps us Combat Illegal Drugs! David has my Complete and Total Endorsement!https://secure.winred.com/davejoyce/donate �?,2020-04-23 18:27:37,6510,24907,@DaveJoyceOH14,
1253465846376280066,https://twitter.com/realDonaldTrump/status/1253465846376280066,Congressman @ Troy_Balderson is doing a GREAT job for the People of Ohio! He will always Protect your # 2A", Defend our Borders, and Support Small Business �?a great supporter of the # MAGA Agenda. Troy has my Complete and Total Endorsement!https://secure.winred.com/balderson-for-congress/donate �?,2020/4/23 18:28,6751,25196,@Troy,"#2A,#MAGA",,,,,
1.25347E+18,"Congressman @ MikeTurnerOH is a strong supporter and fighter for the People of Ohio! He will help us # MAGA! He’s Strong on the Border, Tough on Crime, will Protect our Vets, and our GREAT Second Amendment. Mike has my Complete and Total Endorsement!https://secure.winred.com/turner/donate",2020/4/23 18:32,7137,26558,@MikeTurnerOH,#MAGA,,,,,,,
1.25347E+18,"Congressman Bill Posey is a tremendous fighter for the Great State of Florida. He is a big supporter of our # MAGA Agenda �?Strong on Crime, the Second Amendment, and Loves our Veterans and Law Enforcement. Bill has my Complete and Total Endorsement!",2020/4/23 18:34,14396,66525,,#MAGA,,,,,,,
1.25347E+18,"Congressman @ SteveStivers is doing a terrific job for the People of Ohio! He defends our Borders, Supports our Veterans, Strong on Crime, and the Second Amendment. Steve has my Complete and Total Endorsement!https://secure.winred.com/stivers-for-congress/donate �?,2020-04-23 18:35:48,7684,29452,@SteveStivers,
1253472446377873409,https://twitter.com/realDonaldTrump/status/1253472446377873409,Governor @ JimJusticeWV is a tremendous fighter for the incredible people of West Virginia. Big Jim is strong on Life", the Second Amendment, and Building the Wall! With Governors like Jim," America will recover and get back to business. Jim has my Complete and Total Endorsement!""",2020/4/23 18:54,14393,63670,@JimJusticeWV,,,,,
1.25354E+18,Disgraceful. Should join the Republican Party!https://twitter.com/GOPChairwoman/status/1253495197805301762 �?2020-04-23 23:17:52,22374,80608,,,,,,,,,,
1.25354E+18,Important news!https://twitter.com/WhiteHouse/status/1253102278971666437 �?2020-04-23 23:29:53,20069,98054,,,,,,,,,,
1.25368E+18,"Getting VERY good reviews of the job the Federal Government is doing on CoronaVirus. Ventilators, building hospitals, beds and yes, Testing, have been handled incredibly well. Testing is getting exponentially better every day. Love seeing our Country safely opening up!",2020/4/24 8:38,21296,109616,,,,,,,,,
1.25368E+18,"The Fake and totally corrupt News is after her as a means of getting to me. She’s smart and strong, knows the truth. Already a heroine to many!https://twitter.com/GOPChairwoman/status/1253495197805301762 �?,2020-04-24 08:46:48,18675,64043,,
1253683467801563138,https://twitter.com/realDonaldTrump/status/1253683467801563138,Our Country wants to move safely forward. There is a tremendous pent up demand. We will open big!,2020-04-24 08:53:25,27300,163466,,
1253688241947107331,https://twitter.com/realDonaldTrump/status/1253688241947107331,Just spoke to my friend", President Joko Widodo of the Republic of Indonesia. Asking for Ventilators," which we will provide. Great cooperation between us!""",2020/4/24 9:12,24789,129408,,,,,,,
1.25369E+18,"Just spoke to President Nayib Bukele of El Salvador. Will be helping them with Ventilators, which are desperately needed. They have worked well with us on immigration at the Southern Border!",2020/4/24 9:20,17547,96387,,,,,,,,,
1.2537E+18,"I (or @ VP) never gave Governor Brian Kemp an OK on those few businesses outside of the Guidelines. FAKE NEWS! Spas, beauty salons, tattoo parlors, & barber shops should take a little slower path, but I told the Governor to do what is right for the great people of Georgia (& USA)!",2020/4/24 9:40,16891,78063,@VP,,,,,,,,
1.2537E+18,"Great News! Randall Stephenson, the CEO of heavily indebted AT&T, which owns and presides over Fake News @ CNN, is leaving, or was forced out. Anyone who lets a garbage “network�?do and say the things that CNN does, should leave ASAP. Hopefully replacement will be much better!",2020/4/24 9:49,34013,130881,@CNN,,,,,,,,
